Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,...66
South Asia (IDA & IBRD),TSA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.2477912902832,36.2608985900879,36.9160995483398,37.5623588562012,38.1898994445801,38.8067207336426,38.8039703369141,40.0317916870117,40.6782302856445,41.3239898681641,41.9712715148926,42.6149101257324,43.2618293762207,43.9989204406738,44.7494697570801,45.4737091064453,45.8564414978027,47.1477088928223,48.1234893798828,48.8950996398926,49.6832695007324,50.4807891845703,51.2822685241699,56.162181854248,56.9161682128906,57.6893501281738,58.1300392150879,59.2120780944824,60.101001739502,60.8724517822266,60.6429290771484,60.8131103515625,61.7144813537598,63.6383514404297,64.3376922607422,66.0190124511719,66.5131912231445,67.2677764892578,68.0131072998047,68.7347869873047,69.6573486328125,70.9991683959961,71.6951522827148,72.2438812255859,72.9514465332031,73.6545181274414,NA
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.0502510070801,49.407299041748,50.0583801269531,50.5599708557129,51.1743011474609,51.8497886657715,52.2502784729004,52.722339630127,53.3101997375488,54.056510925293,54.3514595031738,55.0287818908691,55.8891296386719,56.5349502563477,57.351879119873,55.9817581176758,56.9662017822266,57.4633903503418,57.9078483581543,59.5036697387695,58.5241889953613,59.7635688781738,57.2840118408203,57.373950958252,58.1771507263184,58.7337303161621,60.3055191040039,61.4390487670898,62.3036117553711,62.9540901184082,63.5493583679199,64.2576599121094,64.5174865722656,65.0389785766602,65.4686126708984,65.8587188720703,NA
Trinidad and Tobago,TTO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.9703216552734,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.9385528564453,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.9000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.6999969482422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tunisia,TUN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.1907005310059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.2969970703125,NA,NA,77.1903991699219,77.7146224975586,NA,79.1305770874023,79.6539077758789,80.21875,NA,79.0364303588867,NA,NA,NA,NA,NA,NA,NA
Turkey,TUR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.6276817321777,NA,NA,NA,NA,65.6943435668945,NA,NA,NA,NA,75.9682388305664,NA,NA,NA,NA,79.2324523925781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.3654937744141,88.2290573120117,88.1193923950195,88.6558990478516,NA,90.8167190551758,92.6605987548828,94.106086730957,94.9197463989258,95.2566604614258,95.4396286010742,95.6014175415039,96.1673278808594,96.1505279541016,NA,96.7422103881836,NA,NA
Tuvalu,TUV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,TZA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.1138000488281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.4309005737305,NA,NA,NA,NA,NA,NA,NA,67.8006973266602,NA,78.1005935668945,NA,NA,77.8872299194336,NA,NA,NA,NA,NA,NA
Uganda,UGA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.1073799133301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.1425094604492,NA,NA,NA,71.3731384277344,NA,NA,NA,73.2118835449219,NA,70.1982192993164,NA,NA,NA,NA,NA,76.5274963378906,NA,NA,NA
Ukraine,UKR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.4304122924805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.9743499755859,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper middle income,UMC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.2148818969727,69.3835296630859,70.2280197143555,71.0425033569336,71.4751129150391,72.6836013793945,73.3193435668945,74.3152694702148,75.2219772338867,76.0066680908203,76.7444229125977,77.5530776977539,80.8702926635742,81.4432678222656,81.5737533569336,82.635856628418,83.1801528930664,83.7135696411133,84.2217025756836,84.7751998901367,85.2413330078125,89.5246963500977,89.9211578369141,90.2680435180664,90.5865325927734,90.9703521728516,91.1995391845703,91.7346572875977,92.0193176269531,92.3886108398438,92.6544494628906,93.5033721923828,93.7373733520508,94.0057601928711,94.1479187011719,94.3733291625977,94.7850112915039,94.8418197631836,95.2586135864258,95.0996170043945,95.6237564086914,95.6708526611328,95.4514465332031,95.6483383178711,95.7968215942383,NA
Uruguay,URY,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.8610687255859,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.3799819946289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.7818069458008,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.7896270751953,97.8638916015625,98.1635589599609,98.2672271728516,98.0727081298828,98.3358993530273,98.3959426879883,98.3638687133789,98.4359283447266,98.5238723754883,98.5614700317383,98.61572265625,98.703857421875,98.7703475952148,NA,NA
United States,USA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uzbekistan,UZB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.642578125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.9948577880859,99.9805526733398,99.9838333129883,99.986572265625,NA,99.9928894042969,99.9999465942383,NA,NA
St. Vincent and the Grenadines,VCT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.6321563720703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Venezuela, RB",VEN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.7322006225586,NA,NA,NA,NA,NA,NA,NA,NA,89.8252487182617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.9798278808594,NA,NA,NA,NA,NA,95.1546401977539,NA,95.5119934082031,NA,94.7702178955078,NA,NA,NA,96.6052169799805,97.1270904541016,NA,NA,NA,NA,NA
British Virgin Islands,VGB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virgin Islands (U.S.),VIR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vietnam,VNM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.8259429931641,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5964508056641,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.2782974243164,90.1561279296875,NA,NA,NA,NA,NA,NA,NA,NA,93.5204467773438,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.7538681030273,NA,NA
Vanuatu,VUT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.8739204406738,NA,NA,NA,NA,58.2000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.6999969482422,NA,NA,NA,NA,74,NA,NA,NA,NA,78.4000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.6999969482422,NA,NA,NA,87.5063095092773,NA,NA,NA
World,WLD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.9151229858398,67.1068725585938,67.5801773071289,68.0311584472656,68.3170700073242,68.8756866455078,69.3810501098633,69.9242172241211,70.4552917480469,70.934196472168,71.3755569458008,71.9619827270508,73.6612319946289,74.0958633422852,74.3161468505859,74.8767166137695,75.3228225708008,75.7501831054688,76.1723709106445,76.5811920166016,76.9956893920898,79.0283508300781,80.2059478759766,80.5492630004883,80.6754302978516,80.9933700561523,81.3953094482422,81.92431640625,82.3443298339844,82.2602996826172,82.525993347168,82.8167572021484,83.3397369384766,83.6233291625977,84.0216293334961,84.2837677001953,84.7296829223633,84.9317169189453,85.3606033325195,85.5423202514648,85.9855117797852,86.2201614379883,86.246940612793,86.4783020019531,86.6822128295898,NA
Samoa,WSM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.9443283081055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.973258972168,NA,NA,NA,NA,NA,NA,99.0957717895508,NA,NA,NA
Kosovo,XKX,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yemen, Rep.",YEM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.0900001525879,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.0999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Africa,ZAF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.2004928588867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.402099609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.7172470092773,NA,92.8948593139648,92.8773193359375,93.1021423339844,93.7294692993164,NA,94.1399002075195,94.367919921875,NA,87.0466690063477,NA,95.0229721069336,NA,NA
Zambia,ZMB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.9982833862305,NA,NA,NA,NA,NA,NA,NA,NA,68.0017929077148,NA,NA,69.1492233276367,NA,NA,NA,NA,61.1270904541016,NA,NA,83.0076675415039,NA,NA,NA,NA,NA,NA,NA,86.7479629516602,NA,NA,NA
Zimbabwe,ZWE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.7941665649414,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.512580871582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.5827102661133,NA,NA,88.6934204101563,NA,NA,NA,NA,NA,NA,NA
